project name,issue,fix-commit,tests
commons-lang,LANG-1271,38140a5d8dffec88f7c88da73ce3989770e086e6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/StringUtilsEmptyBlankTest.java']
commons-lang,LANG-1276,10325422e5a4735aa87a4d47bdb377e09fe963d2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java']
commons-lang,LANG-1278,91d6bd74fa358fdc8d7cb7681c76c509fd9a8e7d,[]
commons-lang,LANG-1281,05647d46e9ac2bf674b320e8467616aa72954f3e,[]
commons-lang,LANG-1285,c14890f08b9bb47ab8ad27f4dd4c714e32961d0d,[]
commons-lang,LANG-1286,f643b4fa939e89348618ddffae20a804f4461363,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java']
commons-lang,LANG-1287,695342cb1cef42f30fd1a8496f181c92b21ae82d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java']
commons-lang,LANG-1292,a08ec31dbf212a033953dc6916a743dccbb93e37,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java']
commons-lang,LANG-1295,928e74f73f62f241c986f6ff609575e1d833413d,[]
commons-lang,LANG-1296,7e605378202fe4e6c9f4aa6a10201b4205238710,[]
commons-lang,LANG-1310,1a20867d01ef8ee5b32b0620125b7c38a10b80c5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java']
commons-lang,LANG-1311,1661e5519c4836a5a940b13b7797263443156fc9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java']
commons-lang,LANG-1312,fb4803623b8f089a8dfd265a68461f4283e7ffad,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java']
commons-lang,LANG-1312,4bd982d1a1df87724682c17c39bf27b5cbe389be,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java']
commons-lang,LANG-1314,7337507a796ed6717feb87f4e9829467872c1741,[]
commons-lang,LANG-1314,0f5c769e0c27a5f31a3451aa7372048bed08e9f7,[]
commons-lang,LANG-1314,a0f9db28319f45feb56982d21239fed451b6c3ef,[]
commons-lang,LANG-1319,7587431987258e94748d5f2fda1e6ca049a21600,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java']
commons-lang,LANG-1337,21bab1d3a0b48c37592686fed7e1b2025fbf78aa,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java']
commons-lang,LANG-1348,cc6beb2d05347fba64d933906ae2b712b1a43302,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java']
commons-lang,LANG-1349,3e08af573f8b50da5202f55df62c925f88a47f3d,[]
commons-lang,LANG-1350,cc94767e7eabdfcf9d1cab1d8d1d8556864394c6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/reflect/ConstructorUtilsTest.java']
commons-lang,LANG-1355,33a1f82a139a9072892fab77039e9234d205b5af,[]
commons-lang,LANG-1355,1dbfaeecbd104a6edae43fcd3350c06a7cb51146,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/FastTimeZoneTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/DateFormatUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/FastDateFormatTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/test/SystemDefaultsSwitchTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/GmtTimeZoneTest.java']"
commons-lang,LANG-1357,44854912194177d67cdfa1dc765ba684eb013a4c,[]
commons-lang,LANG-1360,6f03c0ce11db4a270124b9bf93338d3db9fccf5c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/ClassUtilsTest.java']
commons-lang,LANG-1360,8e8e78d849825696237b9f540f3e082a44b1e838,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/ClassUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java']"
commons-lang,LANG-1360,6ea2fc8d38e035bafaa92c7d3b007be38c2e9000,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java']
commons-lang,LANG-1361,0e20d158200e35a893c734f3ba268a1f5d3c48d0,[]
commons-lang,LANG-1361,7aad59482002d0b4bc3546259d33eab20ce76b9e,[]
commons-lang,LANG-1364,60412131f3679b720bcaaaf3dea4be666cefea7a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java']
commons-lang,LANG-1370,7d061e33e59e23dc4b03378f35f50a7d70f033b3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreakerTest.java']
commons-lang,LANG-1371,d8ec011d770e1e04ef4f87fba673f3748f363278,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java']
commons-lang,LANG-1374,c614fbcc79615f93d2c60a153db6e82d7474c425,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/builder/JsonToStringStyleTest.java']
commons-lang,LANG-1380,f56931c176fef5e164b681c740746aebdccccec3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java']
commons-lang,LANG-1384,50ce8c44e1601acffa39f5568f0fc140aade0564,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/JavaVersionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/SystemUtilsTest.java']"
commons-lang,LANG-1384,cb686673a70a6f14c35575550c48c37d19a1598b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/JavaVersionTest.java']
commons-lang,LANG-1385,8b62c114cfc5fd347bd8cb5a391fdfa8cb539435,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java']
commons-lang,LANG-1391,38cf0c68d577b46b506f75d896cbb5a4b186c6a6,[]
commons-lang,LANG-1391,8e3ec1722bc5c70ea932b13ec1b564950c623e77,[]
commons-lang,LANG-1395,e7d16c27629722a93a9d36a0b5e0a3a793850544,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/builder/JsonToStringStyleTest.java']
commons-lang,LANG-1396,3fadfdd69f4682f05563ce53e55743f55813f488,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/builder/JsonToStringStyleTest.java']
commons-lang,LANG-1397,09ef69c5b51115300da6df43690cd455d83c8027,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java']
commons-lang,LANG-1472,add397b17730873e1f47a597e9c28b67f6cbaa95,[]
commons-lang,LANG-1475,06aea7e74cfe4a1578cb76672f1562132090c205,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/StringUtilsTest.java']
commons-lang,LANG-1476,d20e4f53af58315f2d7d79c235c90b3e76717607,[]
commons-math,MATH-85,075008dcd42adcc6924d048a376e611f9219e52b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/regression/SimpleRegressionTest.java']
commons-math,MATH-60,9ebfb870a2edb2fbf2741928efc53c2deb352e90,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/fraction/FractionFormatTest.java']
commons-math,MATH-151,7ec35cf7f5d760cb6b31928c2622d528af11e406,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/util/MathUtilsTest.java']
commons-math,MATH-153,409d56d206891f76a3e751e4dcdcd22a8c898acc,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/random/RandomDataTest.java']
commons-math,MATH-163,739ed17f8cbdb9f0d3ad962c8bd13a89cb88cf67,[]
commons-math,MATH-166,35414bc4f4ef03ef12e99c027398e5dc84682a9e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/special/GammaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/special/BetaTest.java']"
commons-math,MATH-167,b8b6c66e1caceb44ce7250c999e63a12659a45e4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/distribution/NormalDistributionTest.java']
commons-math,MATH-175,a3dc59a94da24e46c252453f08c4b4b4a91c3ce7,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/inference/ChiSquareTestTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/inference/TestUtilsTest.java']"
commons-math,MATH-182,9fec47b79bbb40a78eb79e5a66716697c91ae0be,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/fraction/FractionTest.java']
commons-math,MATH-183,7258df6db3ca8c5dfe318253a951a0d532132c26,[]
commons-math,MATH-183,fc4b86252e4b4d06ea2b0f77a8e17816f9e5d753,[]
commons-math,MATH-183,654a4018c456d3aeb7f6d9e6e7aa4b97b45f3fb0,[]
commons-math,MATH-183,4bfee0420d54e2ca4ad5a07f1b209948ac91f68b,[]
commons-math,MATH-183,812b7db1748037bce86a5f87620eb16e38703be1,[]
commons-math,MATH-184,8eba63863c102b144fe43d008baf719997599fc9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/distribution/IntegerDistributionAbstractTest.java']
commons-math,MATH-185,0152e67e9eb57de2da0df28f396c9e36cd6e12c4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/random/ValueServerTest.java']
commons-math,MATH-187,3c9e28e533d86486779419c2124d97fb643d1078,[]
commons-math,MATH-191,f18c6b1affed026d32bd380526526e4b411f265b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/descriptive/SummaryStatisticsTest.java']
commons-math,MATH-197,24f51faee2e231cb65feef7b11749fd62ec4b1a2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/random/RandomDataTest.java']
commons-math,MATH-198,cd5f65c4c7bd17d81ecb3924f444f2078a3ff580,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/complex/ComplexFormatAbstractTest.java']
commons-math,MATH-199,faead6c3fbe343ba97e70f8eda74a488c916b29a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/estimation/LevenbergMarquardtEstimatorTest.java']
commons-math,MATH-200,2c443ab8b0efce5485f63eed62213091a188c993,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/estimation/GaussNewtonEstimatorTest.java']
commons-math,MATH-201,de2965f24ca34e9ea3d5780d56a82ee973f817b4,[]
commons-math,MATH-204,f11d7217fd977897eb3ef6c443770795f947599c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/analysis/BrentSolverTest.java']
commons-math,MATH-204,9232ea98fc333c8ede952406d3f70da8ae89682a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/analysis/BrentSolverTest.java']
commons-math,MATH-205,f11d7217fd977897eb3ef6c443770795f947599c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/analysis/BrentSolverTest.java']
commons-math,MATH-205,033ac8e016b96b11b45962d9b8bbd8e22125b226,[]
commons-math,MATH-207,072539b502a69ef7098c714cf3dcadacd1ac7ccf,[]
commons-math,MATH-207,e082a039f895458c231226e66f39e39cbf3b5ef2,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/FitnessCachingTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/ElitisticListPopulationTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/ListPopulationTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/GeneticAlgorithmTestBinary.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/BinaryMutationTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/RandomKeyTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/TournamentSelectionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/BinaryChromosomeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/GeneticAlgorithmTestPermutations.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/FixedGenerationCountTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/ChromosomeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/OnePointCrossoverTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/genetics/RandomKeyMutationTest.java']"
commons-math,MATH-207,44e04f2a0ac9f489477138331e5e0dd66f00f8a8,[]
commons-math,MATH-207,6460cd272a4c0605c1e9167f641930bba16715ba,[]
commons-math,MATH-209,6f4e48d42aa880e7ba49ff651aa701313e1aec31,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/linear/BigMatrixImplTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/linear/RealMatrixImplTest.java']"
commons-math,MATH-210,60042cfcd27e86d8a81e6b76204a0ae22647ad8a,[]
commons-math,MATH-214,22e5ce38849aa60f5b5201d6c1128b28b3b19221,[]
commons-math,MATH-214,b0b7c6ef38a23246938bef934e4c1592adf19540,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/GillIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/MidpointIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/ThreeEighthesIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/EulerIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/ode/nonstiff/StepInterpolatorAbstractTest.java']"
commons-math,MATH-221,c1f2e60e81b5d7ff81d3753de1eea8b969859075,[]
commons-math,MATH-221,94cf29c4e3b6a7f37ad9d85ba572409691ed7f23,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/complex/ComplexTest.java']
commons-math,MATH-226,e1e21f2f6895333304f6efe8272549d32ede20be,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/random/CorrelatedRandomVectorGeneratorTest.java']
commons-math,MATH-227,dbd8ffb54f72f45acc644f1f16709dd549d0cfc9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/distribution/FDistributionTest.java']
commons-math,MATH-227,57e0c33a52a0f1e641161e6bf1278e63ee6384cc,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/distribution/FDistributionTest.java']
commons-math,MATH-238,dabf3a5beb9ab697d570154b9961078a8586c787,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/util/MathUtilsTest.java']
commons-math,MATH-240,e4886c0a39944ba9fb7a2175cb2d1026747910e1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/util/MathUtilsTest.java']
commons-math,MATH-241,944446a1a8a3004ddd81298e0e922e4d47b99997,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/util/MathUtilsTest.java']
commons-math,MATH-243,8bf548c5e83e067503d10f304d9f855ced1a449c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/util/MathUtilsTest.java']
commons-math,MATH-252,99b46033f5ac900f7771305f6f0b0fe8c259e318,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/fraction/FractionTest.java']
commons-math,MATH-253,7822849ae5d6f780483b1987220eb96a4e3f852a,[]
commons-math,MATH-254,48fcbcf982e2046395d4f9f0615538b7c13d1a86,[]
commons-math,MATH-255,a66d21540618d9bed5c291f5de6f75d6cc4b5a2f,[]
commons-math,MATH-255,22d13e12320f2d878880eba50a5bcdc48aa63cc3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/regression/GLSMultipleLinearRegressionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/regression/AbstractMultipleLinearRegressionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/regression/OLSMultipleLinearRegressionTest.java']"
commons-math,MATH-258,9f0ea4e9c43295713c1fc422a1b40b15e902d665,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/FrequencyTest.java']
commons-math,MATH-259,392e2c455c04985e9e55257ad04951307ffddb38,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/FrequencyTest.java']
commons-math,MATH-259,aa13ac4d77bed5c1c8b8394ea92c48aeb75277d0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/FrequencyTest.java']
commons-math,MATH-260,0571fc07def263545b726727a2f9c0990ded862c,[]
commons-math,MATH-267,af79797eaaac647cdb7f90c1387a918a0073d752,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/special/GammaTest.java']
commons-math,MATH-267,9989286b4934d12a832162c715243dd499e6ad31,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/special/GammaTest.java']
commons-math,MATH-272,ed813abf79e11a2c7ab7f2368acf8f3174db80e5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/optimization/linear/SimplexSolverTest.java']
commons-math,MATH-273,59434c2dce49e0104b4c7d51b7502e4eae7d2773,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/optimization/linear/SimplexSolverTest.java']
commons-math,MATH-274,6b547ba222e6d70b0351cfd354e1d3497da9e24f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/linear/CholeskyDecompositionImplTest.java']
commons-math,MATH-279,e4a8fdfdf114eba50a955bf3bf24a4e4ce516fda,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/stat/regression/GLSMultipleLinearRegressionTest.java']
commons-math,MATH-280,ea0ea8267309e94a8f2393829cbf1c1669abf5c9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtilsTest.java']
commons-math,MATH-280,b9d8c68e2f5f7f3a13773140a7ee4bf62972f17c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/distribution/NormalDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtilsTest.java']"
commons-math,MATH-281,0cf09657de850bc1da4789fba466bce4ddd10824,[]
commons-math,MATH-282,439cb994d17bf227e47db9ae076c0f3ea9f3d61c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/WeibullDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/ChiSquareDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/TDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/GammaDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/NormalDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/FDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/ExponentialDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/CauchyDistributionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/random/RandomDataTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/ContinuousDistributionAbstractTest.java']"
